,timestamp,course_enrolled,heard_about_CCM_website,heard_about_CCM_social_media,heard_about_CCM_community_event,heard_about_CCM_family_friend,heard_about_CCM_current_student,heard_about_CCM_alumni,heard_about_CCM_high_school_teacher,heard_about_CCM_high_school_counselor,heard_about_CCM_in_app_ad,heard_about_CCM_employer,heard_about_CCM_billboard,heard_about_CCM_television,heard_about_CCM_radio,heard_about_CCM_other,impact_affordable_cost,impact_location_convenience,impact_choice_of_programs,impact_online_offerings,impact_family_friend_referral,impact_faculty_staff,impact_college_reputation,impact_financial_aid,impact_scholarships,impact_small_class_sizes,impact_extra_curricular_opportunities,impact_accepted_transfer_credits,impact_negative_experience_other_college,impact_NJ_stars_program,impact_transfer_CCM_credits_4_year,impact_credit_in_high_school,participation_open_house,participation_instant_decision_day,participation_on_campus_info_session,participation_titans_tuesday_virtual_info_session,participation_women_who_dare,participation_regional_college_fair,participation_hs_sharetime_info_session,participation_challenger_program,participation_cybersecurity_program,participation_info_session_high_school,participation_campus_visit_high_school,participation_campus_visit_individual,participation_workforce_development_class,participation_corporate_training,participation_teen_arts_festival,participation_summer_camp_CCM,impact_hs_computing_class,impact_hs_computing_club,impact_computing_competition,impact_afterschool_computing_program,impact_summer_computing_program,impact_ap_computing_class,impact_dual_enrollment_computing_class,impact_family_friend_influence,impact_family_friend_computing_field,impact_hs_teacher_counselor,impact_employer_influence,impact_current_ccm_student,impact_work_experience,impact_other,current_degree_program,motivation_get_job_computing,motivation_transfer_bachelors,motivation_transfer_credits_hs,motivation_career_advancement,motivation_career_change,motivation_professional_dev,motivation_job_displacement,motivation_relocation,motivation_keep_current_tech,motivation_it_certifications,motivation_financial,motivation_personal_enrichment,info_source_hs_counselor,info_source_hs_teacher,info_source_ccm_it_website,info_source_ccm_admissions,info_source_ccm_advisor,info_source_employer,info_source_ccm_workforce_dev,info_source_nj_workforce_dev,info_source_other,first_choice_or_major_change,interest_more_computing_classes,explain_interest_computing_classes,gender,race_ethnicity,Age
177,2024/09/16 12:48:27 PM AST,CMP 128 Computer Science I,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,1,1,1,1,-1,-1,0,1,1,-1,-1,1,-1,-1,1,-1,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,Computer Science,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Nursing/Radiology,,,Woman,Asian,25-34
178,2024/09/16 1:46:54 PM AST,CMP 128 Computer Science I,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,1,-1,1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Web Development,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,First Choice,,,Man,Hispanic or Latino,19-20
179,2024/09/16 9:28:34 PM AST,CMP 128 Computer Science I,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,1,-1,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,IT,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,First Choice,,,Man,Hispanic or Latino;Black/African American;Multi-Racial,35-64
180,2024/09/16 9:31:32 PM AST,CMP 128 Computer Science I,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,-1,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,IT,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,First Choice,,,Man,Hispanic or Latino;Black/African American;Multi-Racial,35-64
181,2024/09/17 10:06:33 AM AST,CMP 128 Computer Science I,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,1,1,1,1,1,1,1,0,0,1,1,1,,,1,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0,,,,,,0,0,,0,,0,,Electrical Engineering,,,,,,,,,,,,,,,,,,,,,,,4,Depends on whats required for the field I am shooting for.,Man,White/Caucasian,25-34
182,2024/09/19 10:24:59 PM AST,CMP 128 Computer Science I,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,0,1,-1,-1,0,0,-1,1,0,1,-1,-1,-1,-1,-1,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,Game Development,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,First Choice,,,Man,White/Caucasian,19-20
183,2024/09/19 10:27:44 PM AST,CMP 128 Computer Science I,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,1,,,,,,,1,1,1,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,Game Development,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,First Choice,,,Man,White/Caucasian,19-20
184,2024/09/21 4:14:33 PM AST,CMP 128 Computer Science I,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,1,-1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,-1,-1,-1,-1,-1,-1,-1,0,1,-1,1,-1,1,-1,Technical Studies,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,First Choice,,,Man,White/Caucasian,21-24
185,2024/09/21 11:25:37 PM AST,CMP 128 Computer Science I,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,1,1,1,0,-1,-1,1,0,0,0,-1,1,-1,-1,1,-1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,1,0,0,-1,-1,1,1,0,-1,-1,-1,-1,Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,5,I really like working with all aspects of computers,Man,White/Caucasian,19-20
186,2024/09/21 11:48:22 PM AST,CMP 128 Computer Science I,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,1,1,0,0,1,1,1,1,1,0,0,-1,1,-1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,5,To learn more,Man,White/Caucasian,19-20
187,2024/09/21 11:53:32 PM AST,CMP 128 Computer Science I,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,1,-1,0,-1,0,1,-1,0,0,0,0,-1,1,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,4,Mostly interested because computing has some relations to Mech E,Man,White/Caucasian,19-20
188,2024/09/22 8:09:39 AM AST,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,1,0,1,0,1,0,0,0,0,0,-1,-1,-1,0,0,-1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,3,I am indifferent about taking another class about computing. It is a required class for my degree. If I had to take another I would not mind but otherwise I probably wouldn't.,Man,Multi-Racial,21-24
189,2024/09/22 11:56:05 AM AST,CMP 128 Computer Science I,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,-1,1,0,1,1,0,,,,1,,,1,,1,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,1,,,,,1,1,,,,,,Non Degree Seeking,,,,,,,,,,,,,,,,,,,,,,,4,I love programming and would like to continue to learn about it. More so as a thing that interests me then as a thing I would consider a career in.,Man,White/Caucasian,19-20
190,2024/09/22 3:10:08 PM AST,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,0,1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,-1,1,-1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,-1,1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,Computer Science,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,First Choice,,,Man,Hispanic or Latino;Multi-Racial,19-20
191,2024/09/22 3:13:34 PM AST,CMP 128 Computer Science I,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,1,1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,-1,0,-1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,-1,1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,Computer Science,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,First Choice,,,Man,Hispanic or Latino;Multi-Racial,19-20
192,2024/09/22 6:32:46 PM AST,CMP 128 Computer Science I,Don't recall,Don't recall,Don't recall,Don't recall,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Yes,Don't recall,Don't recall,Yes,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,-1,0,1,0,-1,-1,1,1,1,-1,-1,-1,-1,IT,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,First Choice,,,Man,Black/African American,19-20
193,2024/09/22 8:51:18 PM AST,CMP 128 Computer Science I,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,-1,1,1,1,-1,-1,1,-1,,,,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,IT,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Don't recall,Don't recall,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Science,,,Man,Hispanic or Latino;Black/African American,19-20
194,2024/09/22 9:17:23 PM AST,CMP 128 Computer Science I,Yes,Don't recall,No,No,No,No,Yes,Yes,No,No,No,No,No,No,1,1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,-1,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,Computer Science,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Business,,,Man,Hispanic or Latino,19-20
195,2024/09/22 11:07:28 PM AST,CMP 128 Computer Science I,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,Computer Science,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Engineering,,,Man,Hispanic or Latino;American Indian/Native American/Alaska Native;Asian;Black/African American;Native Hawaiian/Other Pacific Islander;White/Caucasian;Multi-Racial;Choose not to reply,19-20
196,2024/09/27 1:01:23 PM AST,CMP 131 Fundamentals of Programming (Python),No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,0,0,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,Data Analytics,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,First Choice,,,Man,White/Caucasian,25-34
